Platform,Category,Problem Name,URL,Difficulty,Key Concept
AtCoder,Greedy,C. Alchemist,https://atcoder.jp/contests/abc138/tasks/abc138_c,Medium,Sort & greedy merge
AtCoder,Greedy,D. Triangles,https://atcoder.jp/contests/abc143/tasks/abc143_d,Hard,Sort & triangle inequality
AtCoder,Greedy,D. Brick Break,https://atcoder.jp/contests/abc148/tasks/abc148_d,Medium,Greedy sequence matching
AtCoder,Greedy,D. Prediction and Restriction,https://atcoder.jp/contests/abc149/tasks/abc149_d,Hard,Greedy win prediction
AtCoder,Greedy,C. Fennec vs Monster,https://atcoder.jp/contests/abc153/tasks/abc153_c,Easy,Sort & use special attacks
AtCoder,Greedy,B. Golden Coins,https://atcoder.jp/contests/abc160/tasks/abc160_b,Easy,Greedy coin change
AtCoder,Greedy,E. Red and Green Apples,https://atcoder.jp/contests/abc160/tasks/abc160_e,Hard,Sort & select top K
AtCoder,Greedy,B. Easy Linear Programming,https://atcoder.jp/contests/abc167/tasks/abc167_b,Easy,Greedy case analysis
AtCoder,Greedy,B. Minor Change,https://atcoder.jp/contests/abc172/tasks/abc172_b,Easy,Character comparison
AtCoder,Greedy,D. Chat in a Circle,https://atcoder.jp/contests/abc173/tasks/abc173_d,Hard,Greedy circle arrangement
AtCoder,Greedy,D. Alter Altar,https://atcoder.jp/contests/abc174/tasks/abc174_d,Hard,Greedy swap/count
AtCoder,Greedy,C. Step,https://atcoder.jp/contests/abc176/tasks/abc176_c,Easy,Greedy increment
AtCoder,Greedy,D. Takahashi Unevolved,https://atcoder.jp/contests/abc180/tasks/abc180_d,Hard,Greedy evolution choice
AtCoder,Greedy,D. Stamp,https://atcoder.jp/contests/abc185/tasks/abc185_d,Hard,Greedy interval covering
AtCoder,Greedy,B. Gentle Pairs,https://atcoder.jp/contests/abc187/tasks/abc187_b,Easy,Greedy slope counting
AtCoder,Greedy,D. Choose Me,https://atcoder.jp/contests/abc187/tasks/abc187_d,Hard,Sort by gain descending
AtCoder,Greedy,C. ABC Tournament,https://atcoder.jp/contests/abc188/tasks/abc188_c,Easy,Tournament bracket greedy
AtCoder,Greedy,C. Mandarin Orange,https://atcoder.jp/contests/abc189/tasks/abc189_c,Hard,Greedy subarray selection
AtCoder,Greedy,C. Kaprekar Number,https://atcoder.jp/contests/abc192/tasks/abc192_c,Easy,Greedy digit sort
AtCoder,Greedy,C. Friends and Travel costs,https://atcoder.jp/contests/abc203/tasks/abc203_c,Medium,Sort & simulate
AtCoder,Greedy,B. Factorial Yen Coin,https://atcoder.jp/contests/abc208/tasks/abc208_b,Easy,Greedy subtraction
AtCoder,Greedy,E. Amusement Park,https://atcoder.jp/contests/abc216/tasks/abc216_e,Hard,Priority queue greedy
AtCoder,Greedy,C. Cheese,https://atcoder.jp/contests/abc229/tasks/abc229_c,Medium,Sort by value descending
AtCoder,Greedy,E. Wrapping Chocolate,https://atcoder.jp/contests/abc245/tasks/abc245_e,Hard,Sort & greedy matching
AtCoder,Greedy,B. Slimes,https://atcoder.jp/contests/abc248/tasks/abc248_b,Easy,Repeated multiplication
AtCoder,Greedy,F. Bread,https://atcoder.jp/contests/abc252/tasks/abc252_f,Hard,Greedy Huffman-like merging
AtCoder,Greedy,C. PC on the Table,https://atcoder.jp/contests/abc297/tasks/abc297_c,Easy,Greedy pattern replacement
AtCoder,Greedy,C. AtCoder Cards,https://atcoder.jp/contests/abc301/tasks/abc301_c,Medium,Greedy character matching
AtCoder,Greedy,B. Discord,https://atcoder.jp/contests/abc303/tasks/abc303_b,Easy,Greedy pair counting
AtCoder,Greedy,C. Number Place,https://atcoder.jp/contests/abc327/tasks/abc327_c,Medium,Greedy sudoku validation
AtCoder,Greedy,C. T-shirts,https://atcoder.jp/contests/abc332/tasks/abc332_c,Medium,Greedy resource planning
AtCoder,Greedy,B. Foreign Exchange,https://atcoder.jp/contests/abc341/tasks/abc341_b,Medium,Greedy currency conversion
AtCoder,Greedy,D. Souvenirs,https://atcoder.jp/contests/abc358/tasks/abc358_d,Medium,Sort & greedy matching
AtCoder,Greedy,B. 1D Keyboard,https://atcoder.jp/contests/abc373/tasks/abc373_b,Easy,Greedy position tracking
AtCoder,Greedy,A. Simple Calculator,https://atcoder.jp/contests/agc008/tasks/agc008_a,Hard,Greedy operation selection
AtCoder,Greedy,A. Multiple Array,https://atcoder.jp/contests/agc009/tasks/agc009_a,Hard,Reverse greedy adjustment
AtCoder,Greedy,A. AtCoder Group Contest,https://atcoder.jp/contests/agc012/tasks/agc012_a,Hard,Sort & pick 2nd largest
AtCoder,Greedy,A. Sorted Arrays,https://atcoder.jp/contests/agc013/tasks/agc013_a,Hard,Greedy increasing segments
AtCoder,Greedy,A. Ice Tea Store,https://atcoder.jp/contests/agc019/tasks/agc019_a,Hard,Greedy bulk buying
AtCoder,Greedy,A. Colorful Slimes 2,https://atcoder.jp/contests/agc026/tasks/agc026_a,Easy,Greedy adjacent merge
AtCoder,Greedy,A. Candy Distribution Again,https://atcoder.jp/contests/agc027/tasks/agc027_a,Medium,Greedy distribution
AtCoder,Greedy,A. Poisonous Cookies,https://atcoder.jp/contests/agc030/tasks/agc030_a,Easy,Greedy eating strategy
AtCoder,Greedy,A. Limited Insertion,https://atcoder.jp/contests/agc032/tasks/agc032_a,Hard,Reverse greedy construction
AtCoder,Greedy,A. XOR Circle,https://atcoder.jp/contests/agc035/tasks/agc035_a,Hard,Greedy XOR counting
AtCoder,Greedy,A. Dividing a String,https://atcoder.jp/contests/agc037/tasks/agc037_a,Medium,Greedy consecutive char merge
AtCoder,Greedy,C. Scc Puzzle,https://atcoder.jp/contests/arc069/tasks/arc069_a,Hard,Greedy pair construction
AtCoder,Greedy,C. Go Home,https://atcoder.jp/contests/arc070/tasks/arc070_a,Hard,Greedy cumulative sum
AtCoder,Greedy,C. Bugged,https://atcoder.jp/contests/arc075/tasks/arc075_a,Hard,Sort & sum optimization
AtCoder,Greedy,C. 4-adjacent,https://atcoder.jp/contests/arc080/tasks/arc080_a,Hard,Greedy parity/multiple
AtCoder,Greedy,C. Make a Rectangle,https://atcoder.jp/contests/arc081/tasks/arc081_a,Hard,Greedy pair selection
AtCoder,Greedy,D. Derangement,https://atcoder.jp/contests/arc082/tasks/arc082_b,Hard,Greedy minimum swap
AtCoder,Greedy,C. Multiple Gift,https://atcoder.jp/contests/arc088/tasks/arc088_a,Medium,Repeated doubling
AtCoder,Greedy,C. Half and Half,https://atcoder.jp/contests/arc096/tasks/arc096_a,Medium,Greedy combo pricing
AtCoder,Greedy,C. Minimization,https://atcoder.jp/contests/arc099/tasks/arc099_a,Hard,Greedy spread minimization
AtCoder,Greedy,B. Abbreviate Fox,https://atcoder.jp/contests/arc108/tasks/arc108_b,Hard,Greedy string removal
AtCoder,Greedy,B. log,https://atcoder.jp/contests/arc109/tasks/arc109_b,Hard,Greedy bin-packing
AtCoder,Greedy,B. Increasing Triples,https://atcoder.jp/contests/arc123/tasks/arc123_b,Medium,Greedy triple matching
AtCoder,Greedy,A. Gold and Silver,https://atcoder.jp/contests/arc128/tasks/arc128_a,Hard,Greedy profit calculation
AtCoder,Greedy,A. A ↔ BB,https://atcoder.jp/contests/arc136/tasks/arc136_a,Easy,Greedy string reduction
AtCoder,Greedy,C. Hotel,https://atcoder.jp/contests/codefestival-2015-qualb/tasks/codefestival_2015_qualB_c,Hard,Sort by capacity
AtCoder,Greedy,B. Nice Shopping,https://atcoder.jp/contests/hitachi2020/tasks/hitachi2020_b,Easy,Greedy min-cost combination
AtCoder,Greedy,C. Exam and Wizard,https://atcoder.jp/contests/keyence2019/tasks/keyence2019_c,Hard,Sort by score difference
AtCoder,Greedy,A. Painting,https://atcoder.jp/contests/keyence2020/tasks/keyence2020_a,Easy,Greedy area calculation
AtCoder,Greedy,B. Mex Boxes,https://atcoder.jp/contests/keyence2021/tasks/keyence2021_b,Medium,Greedy MEX construction
AtCoder,Greedy,B. Magic 2,https://atcoder.jp/contests/m-solutions2020/tasks/m_solutions2020_b,Easy,Greedy operations
AtCoder,Greedy,B. Postdocs,https://atcoder.jp/contests/nomura2020/tasks/nomura2020_b,Easy,Greedy character replacement
AtCoder,Greedy,C. When I hit my pocket...,https://atcoder.jp/contests/yahoo-procon2019-qual/tasks/yahoo_procon2019_qual_c,Hard,Greedy pocket strategy
BinarySearch,Greedy,Activity Selection,https://binarysearch.com/problems/Activity-Selection,Medium,Greedy by Finish Time
BinarySearch,Greedy,Arrange Symbols,https://binarysearch.com/problems/Arrange-Symbols,Medium,Greedy Construction
BinarySearch,Greedy,Ball Moves,https://binarysearch.com/problems/Ball-Moves,Easy,Greedy Count
BinarySearch,Greedy,Broker,https://binarysearch.com/problems/Broker,Medium,Greedy Stock
BinarySearch,Greedy,Fractional Knapsack,https://binarysearch.com/problems/Fractional-Knapsack,Medium,Greedy by Ratio
BinarySearch,Greedy,High Five,https://binarysearch.com/problems/High-Five,Easy,Greedy Top K
BinarySearch,Greedy,Job Sequencing,https://binarysearch.com/problems/Job-Sequencing,Medium,Greedy + Sorting
BinarySearch,Greedy,Jump Game II,https://binarysearch.com/problems/Jump-Game-II,Medium,Greedy BFS
BinarySearch,Greedy,Longest Increasing Subsequence Greedy,https://binarysearch.com/problems/Longest-Increasing-Subsequence,Medium,Greedy Patience Sort
BinarySearch,Greedy,Making Change,https://binarysearch.com/problems/Making-Change,Easy,Greedy Coin Change
BinarySearch,Greedy,Maximum Units on a Truck,https://binarysearch.com/problems/Maximum-Units-on-a-Truck,Medium,Sorting + Greedy
BinarySearch,Greedy,Minimize Waiting Time,https://binarysearch.com/problems/Minimize-Waiting-Time,Easy,Sorting + Greedy
BinarySearch,Greedy,Minimum Cost to Connect Sticks,https://binarysearch.com/problems/Minimum-Cost-to-Connect-Sticks,Medium,Greedy + Min-Heap
BinarySearch,Greedy,Minimum Difference,https://binarysearch.com/problems/Minimum-Difference,Easy,Greedy Sort + Window
BinarySearch,Greedy,Minimum Number of Platforms,https://binarysearch.com/problems/Minimum-Number-of-Platforms,Medium,Greedy Sweeping
BinarySearch,Greedy,Partition Labels,https://binarysearch.com/problems/Partition-Labels,Medium,Greedy Interval Merging
BinarySearch,Greedy,Remove Duplicate Letters,https://binarysearch.com/problems/Remove-Duplicate-Letters,Hard,Greedy + Stack
BinarySearch,Greedy,Rod Cutting Greedy,https://binarysearch.com/problems/Rod-Cutting,Medium,Greedy Value Sort
BinarySearch,Greedy,Seat Arrangement,https://binarysearch.com/problems/Seat-Arrangement,Medium,Greedy Max Distance
BinarySearch,Greedy,Task Scheduling,https://binarysearch.com/problems/Task-Scheduling,Medium,Greedy Interval
BinarySearch,Greedy,Two City Scheduling,https://binarysearch.com/problems/Two-City-Scheduling,Medium,Greedy by Difference
TopCoder,Greedy,SchoolAssembly (TCO04),https://community.topcoder.com/stat?c=problem_statement&pm=1119&rd=5879,Medium,Greedy Construction
CP-Algorithms,Greedy,Convex Hull Trick Li Chao,https://cp-algorithms.com/geometry/convex_hull_trick.html,Hard,Greedy Line Optimization
CP-Algorithms,Greedy,0-1 BFS,https://cp-algorithms.com/graph/01_bfs.html,Medium,Greedy Deque
CP-Algorithms,Greedy,Dijkstra Shortest Path,https://cp-algorithms.com/graph/dijkstra.html,Medium,Min Distance Priority Queue
CP-Algorithms,Greedy,Dijkstra on Sparse Graphs,https://cp-algorithms.com/graph/dijkstra_sparse.html,Medium,Min Distance + Adjacency List
CP-Algorithms,Greedy,Minimum-cost Flow,https://cp-algorithms.com/graph/min_cost_flow.html,Hard,Successive Shortest Path (Greedy)
CP-Algorithms,Greedy,Kruskal's Algorithm (MST),https://cp-algorithms.com/graph/mst_kruskal.html,Hard,Greedy Edge Selection
CP-Algorithms,Greedy,Minimum Spanning Tree Kruskal with DSU,https://cp-algorithms.com/graph/mst_kruskal_with_dsu.html,Medium,Greedy Edge Sorting + DSU
CP-Algorithms,Greedy,Minimum Spanning Tree Prim,https://cp-algorithms.com/graph/mst_prim.html,Medium,Greedy Vertex Selection
CP-Algorithms,Greedy,Second Best MST,https://cp-algorithms.com/graph/second_best_mst.html,Hard,Greedy LCA-based
CP-Algorithms,Greedy,Maximum Subarray Sum (Kadane),https://cp-algorithms.com/others/maximum_average_segment.html,Medium,Kadane's Algorithm
CP-Algorithms,Greedy,Optimal Schedule of Jobs Deadlines and Durations,https://cp-algorithms.com/schedules/schedule-with-completion-duration.html,Hard,Max Profit Min Lateness
CP-Algorithms,Greedy,Scheduling Jobs on One Machine,https://cp-algorithms.com/schedules/schedule_one_machine.html,Medium,Exchange Argument Johnson Rule
CP-Algorithms,Greedy,Scheduling Jobs on Two Machines,https://cp-algorithms.com/schedules/schedule_two_machines.html,Hard,Johnsons Algorithm
CSES,Sorting and Searching,Stick Lengths,https://cses.fi/problemset/task/1074,Easy,Median Minimization (Greedy)
CSES,Sorting and Searching,Apartments,https://cses.fi/problemset/task/1084,Easy,Two Pointer Greedy Matching
CSES,Sorting and Searching,Ferris Wheel,https://cses.fi/problemset/task/1090,Easy,Two Pointer Greedy Pairing
CSES,Sorting and Searching,Concert Tickets,https://cses.fi/problemset/task/1091,Medium,Multiset Greedy with Lower Bound
CSES,Additional Problems,Shortest Subsequence,https://cses.fi/problemset/task/1106,Medium,Greedy String Construction
CSES,Sorting and Searching,Nested Ranges Check,https://cses.fi/problemset/task/1144,Medium,Greedy Sorting with Prefix Max
CSES,Sorting and Searching,Nested Ranges Count,https://cses.fi/problemset/task/1145,Medium,Greedy Sorting with Fenwick Tree
CSES,Sorting and Searching,Room Allocation,https://cses.fi/problemset/task/1146,Medium,Interval Scheduling with Priority Queue
CSES,Additional Problems,Maximum Building I,https://cses.fi/problemset/task/1147,Medium,Greedy Histogram (Largest Rectangle)
CSES,Sorting and Searching,Towers,https://cses.fi/problemset/task/1158,Medium,Greedy with Multiset (LIS variant)
CSES,Additional Problems,Stick Divisions,https://cses.fi/problemset/task/1161,Medium,Huffman Coding / Greedy Merging
CSES,Sorting and Searching,Traffic Lights,https://cses.fi/problemset/task/1163,Medium,Greedy with Sorted Set
CSES,Additional Problems,Increasing Array II,https://cses.fi/problemset/task/1190,Medium,Greedy Increment with Constraints
CSES,Additional Problems,Food Division,https://cses.fi/problemset/task/1191,Medium,Greedy with Sweep
CSES,Additional Problems,Cyclic Array,https://cses.fi/problemset/task/1192,Hard,Binary Search + Greedy Check
CSES,Sorting and Searching,Restaurant Customers,https://cses.fi/problemset/task/1619,Easy,Sweep Line / Event Processing
CSES,Sorting and Searching,Distinct Numbers,https://cses.fi/problemset/task/1621,Easy,Counting with Set (Hash Set)
CSES,Sorting and Searching,Movie Festival,https://cses.fi/problemset/task/1629,Easy,Interval Scheduling (Earliest Finish)
CSES,Sorting and Searching,Tasks and Deadlines,https://cses.fi/problemset/task/1630,Medium,Scheduling by Duration (Shortest First)
CSES,Sorting and Searching,Reading Books,https://cses.fi/problemset/task/1631,Medium,Greedy Parallel Scheduling
CSES,Sorting and Searching,Movie Festival II,https://cses.fi/problemset/task/1632,Medium,Interval Scheduling with K People
CSES,Sorting and Searching,Missing Coin Sum,https://cses.fi/problemset/task/2183,Medium,Greedy Constructive (Sorted Scan)
CSES,Sorting and Searching,Collecting Numbers,https://cses.fi/problemset/task/2216,Easy,Greedy Sequential Scan
CSES,Sorting and Searching,Collecting Numbers II,https://cses.fi/problemset/task/2217,Medium,Greedy with Position Updates
LeetCode,Array Greedy,1936. Add Minimum Number of Rungs,https://leetcode.com/problems/add-minimum-number-of-rungs/,Medium,Greedy add rungs at max allowed distance
LeetCode,Array Greedy,2195. Append K Integers With Minimal Sum,https://leetcode.com/problems/append-k-integers-with-minimal-sum/,Medium,Select smallest missing numbers greedily
LeetCode,Array Greedy,3074. Apple Redistribution into Boxes,https://leetcode.com/problems/apple-redistribution-into-boxes/,Easy,Sort boxes descending pack apples
LeetCode,Array Greedy,2772. Apply Operations to Make All Array Elements Equal to Zero,https://leetcode.com/problems/apply-operations-to-make-all-array-elements-equal-to-zero/,Medium,Greedy sweep line difference array
LeetCode,Array Greedy,3091. Apply Operations to Make Sum of Array Greater Than or Equal to k,https://leetcode.com/problems/apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k/,Medium,Greedy duplicate/increment trade-off
LeetCode,Array Greedy,1968. Array With Elements Not Equal to Average of Neighbors,https://leetcode.com/problems/array-with-elements-not-equal-to-average-of-neighbors/,Medium,Interleave sorted halves
LeetCode,Array Greedy,455. Assign Cookies,https://leetcode.com/problems/assign-cookies/,Easy,Sort and match smallest cookie to least greedy child
LeetCode,Array Greedy,948. Bag of Tokens,https://leetcode.com/problems/bag-of-tokens/,Medium,Sort then two-pointer trade off tokens
LeetCode,Array Greedy,122. Best Time to Buy and Sell Stock II,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii/,Medium,Sum all positive differences
LeetCode,Array Greedy,714. Best Time to Buy and Sell Stock with Transaction Fee,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/,Medium,DP with greedy state tracking
LeetCode,Array Greedy,968. Binary Tree Cameras,https://leetcode.com/problems/binary-tree-cameras/,Hard,Post-order greedy - place cameras on parents of leaves
LeetCode,Array Greedy,881. Boats to Save People,https://leetcode.com/problems/boats-to-save-people/,Medium,Two-pointer - heaviest with lightest if possible
LeetCode,Array Greedy,1328. Break a Palindrome,https://leetcode.com/problems/break-a-palindrome/,Medium,Change first non-'a' char to 'a'
LeetCode,Array Greedy,2706. Buy Two Chocolates,https://leetcode.com/problems/buy-two-chocolates/,Easy,Sort take two cheapest
LeetCode,Array Greedy,2651. Calculate Delayed Arrival Time,https://leetcode.com/problems/calculate-delayed-arrival-time/,Easy,Modular addition
LeetCode,Array Greedy,1540. Can Convert String in K Moves,https://leetcode.com/problems/can-convert-string-in-k-moves/,Medium,Count required shifts modulo 26
LeetCode,Array Greedy,605. Can Place Flowers,https://leetcode.com/problems/can-place-flowers/,Easy,Plant greedily checking neighbors
LeetCode,Interval Scheduling,1094. Car Pooling,https://leetcode.com/problems/car-pooling/,Medium,Sort by start/end and track capacity
LeetCode,Array Greedy,2116. Check if a Parentheses String Can Be Valid,https://leetcode.com/problems/check-if-a-parentheses-string-can-be-valid/,Medium,Balance from both directions
LeetCode,Array Greedy,1433. Check If a String Can Break Another String,https://leetcode.com/problems/check-if-a-string-can-break-another-string/,Medium,Sort both and compare position-wise
LeetCode,Array Greedy,2828. Check if a String Is an Acronym of Words,https://leetcode.com/problems/check-if-a-string-is-an-acronym-of-words/,Easy,Compare first letters
LeetCode,Array Greedy,2784. Check if Array is Good,https://leetcode.com/problems/check-if-array-is-good/,Easy,Sort then check pattern
LeetCode,Array Greedy,3142. Check if Grid Satisfies Conditions,https://leetcode.com/problems/check-if-grid-satisfies-conditions/,Easy,Check adjacent cells differ
LeetCode,Array Greedy,2811. Check if it is Possible to Split Array,https://leetcode.com/problems/check-if-it-is-possible-to-split-array/,Medium,Greedy check adjacent pairs sum >= m
LeetCode,Array Greedy,1386. Cinema Seat Allocation,https://leetcode.com/problems/cinema-seat-allocation/,Medium,Bitmask reserved seats per row
LeetCode,Array Greedy,1400. Construct K Palindrome Strings,https://leetcode.com/problems/construct-k-palindrome-strings/,Medium,Count odds must be <= k
LeetCode,Array Greedy,2375. Construct Smallest Number From DI String,https://leetcode.com/problems/construct-smallest-number-from-di-string/,Medium,Reverse decreasing segments greedily
LeetCode,Array Greedy,2182. Construct String With Repeat Limit,https://leetcode.com/problems/construct-string-with-repeat-limit/,Medium,Max-heap place most frequent with limit
LeetCode,Array Greedy,1354. Construct Target Array With Multiple Sums,https://leetcode.com/problems/construct-target-array-with-multiple-sums/,Hard,Work backwards with max-heap
LeetCode,Array Greedy,2745. Construct the Longest New String,https://leetcode.com/problems/construct-the-longest-new-string/,Medium,Greedy alternate AA + BB groups
LeetCode,Sorting Greedy,11. Container With Most Water,https://leetcode.com/problems/container-with-most-water/,Medium,Two-pointer move shorter line inward
LeetCode,Array Greedy,3280. Convert Date to Binary,https://leetcode.com/problems/convert-date-to-binary/,Easy,Simple conversion
LeetCode,Array Greedy,3169. Count Days Without Meetings,https://leetcode.com/problems/count-days-without-meetings/,Medium,Sort meetings merge intervals count free days
LeetCode,Array Greedy,3005. Count Elements With Maximum Frequency,https://leetcode.com/problems/count-elements-with-maximum-frequency/,Easy,Frequency count sum of max freq elements
LeetCode,Array Greedy,3184. Count Pairs That Form a Complete Day I,https://leetcode.com/problems/count-pairs-that-form-a-complete-day-i/,Easy,Mod counting
LeetCode,Array Greedy,3185. Count Pairs That Form a Complete Day II,https://leetcode.com/problems/count-pairs-that-form-a-complete-day-ii/,Medium,Mod counting larger constraints
LeetCode,Array Greedy,2960. Count Tested Devices After Test Operations,https://leetcode.com/problems/count-tested-devices-after-test-operations/,Easy,Simulate greedy device testing
LeetCode,Array Greedy,2563. Count the Number of Fair Pairs,https://leetcode.com/problems/count-the-number-of-fair-pairs/,Medium,Sort then two-pointer
LeetCode,Array Greedy,3249. Count the Number of Good Nodes,https://leetcode.com/problems/count-the-number-of-good-nodes/,Medium,Greedy tree validation
LeetCode,Array Greedy,2539. Count the Number of Good Subsequences,https://leetcode.com/problems/count-the-number-of-good-subsequences/,Medium,Greedy counting by frequency (Premium)
LeetCode,Array Greedy,3320. Count The Number of Winning Sequences,https://leetcode.com/problems/count-the-number-of-winning-sequences/,Hard,Greedy DP with state tracking
LeetCode,Interval Scheduling,2580. Count Ways to Group Overlapping Ranges,https://leetcode.com/problems/count-ways-to-group-overlapping-ranges/,Medium,Merge intervals then count groups
LeetCode,Array Greedy,630. Course Schedule III,https://leetcode.com/problems/course-schedule-iii/,Hard,Sort by deadline then max-heap of durations
LeetCode,Array Greedy,1144. Decrease Elements To Make Array Zigzag,https://leetcode.com/problems/decrease-elements-to-make-array-zigzag/,Medium,Two greedy options - even/odd index target
LeetCode,Array Greedy,955. Delete Columns to Make Sorted II,https://leetcode.com/problems/delete-columns-to-make-sorted-ii/,Medium,Greedy column deletion for lexicographic order
LeetCode,Array Greedy,2500. Delete Greatest Value in Each Row,https://leetcode.com/problems/delete-greatest-value-in-each-row/,Easy,Sort each row pop max each iteration
LeetCode,Array Greedy,3217. Delete Nodes From Linked List Present in Array,https://leetcode.com/problems/delete-nodes-from-linked-list-present-in-array/,Medium,Greedy set-based deletion
LeetCode,Array Greedy,2126. Destroying Asteroids,https://leetcode.com/problems/destroying-asteroids/,Medium,Sort ascending destroy smallest first
LeetCode,Array Greedy,2849. Determine if a Cell Is Reachable at a Given Time,https://leetcode.com/problems/determine-if-a-cell-is-reachable-at-a-given-time/,Medium,Greedy Chebyshev distance check
LeetCode,Interval Scheduling,2446. Determine if Two Events Have Conflict,https://leetcode.com/problems/determine-if-two-events-have-conflict/,Easy,Simple interval overlap check
LeetCode,Array Greedy,1054. Distant Barcodes,https://leetcode.com/problems/distant-barcodes/,Medium,Max-heap - place most frequent first
LeetCode,Array Greedy,2591. Distribute Money to Maximum Children,https://leetcode.com/problems/distribute-money-to-maximum-children/,Easy,Greedy allocation with constraints
LeetCode,Array Greedy,3010. Divide an Array Into Subarrays With Minimum Cost I,https://leetcode.com/problems/divide-an-array-into-subarrays-with-minimum-cost-i/,Easy,Sum first + two smallest remaining
LeetCode,Array Greedy,1296. Divide Array in Sets of K Consecutive Numbers,https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers/,Medium,Sort and greedily form consecutive chains
LeetCode,Interval Scheduling,2406. Divide Intervals Into Minimum Number of Groups,https://leetcode.com/problems/divide-intervals-into-minimum-number-of-groups/,Medium,Sort by start then heap by end
LeetCode,Array Greedy,2491. Divide Players Into Teams of Equal Skill,https://leetcode.com/problems/divide-players-into-teams-of-equal-skill/,Medium,Sort then pair extremes sum chemistry
LeetCode,Array Greedy,2136. Earliest Possible Day of Full Bloom,https://leetcode.com/problems/earliest-possible-day-of-full-bloom/,Hard,Sort by grow time descending plant seed greedily
LeetCode,Sorting Greedy,2374. Edge Scores,https://leetcode.com/problems/edge-scores/,Medium,Sum by target node
LeetCode,Array Greedy,1921. Eliminate Maximum Number of Monsters,https://leetcode.com/problems/eliminate-maximum-number-of-monsters/,Medium,Sort by arrival time kill earliest
LeetCode,Array Greedy,1775. Equal Sum Arrays With Minimum Number of Operations,https://leetcode.com/problems/equal-sum-arrays-with-minimum-number-of-operations/,Medium,Change largest gaps first
LeetCode,Array Greedy,3264. Final Array State After K Multiplication Operations I,https://leetcode.com/problems/final-array-state-after-k-multiplication-operations-i/,Easy,Min-heap always pick smallest
LeetCode,Array Greedy,3129. Find All Possible Stable Binary Arrays I,https://leetcode.com/problems/find-all-possible-stable-binary-arrays-i/,Medium,DP with greedy limits
LeetCode,Array Greedy,2526. Find Consecutive Integers from a Data Stream,https://leetcode.com/problems/find-consecutive-integers-from-a-data-stream/,Medium,Greedy tracking of consecutive count
LeetCode,Graph Greedy,1489. Find Critical and Pseudo-Critical Edges in MST,https://leetcode.com/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree/,Hard,Kruskal's with edge exclusion/inclusion
LeetCode,Array Greedy,3011. Find if Array Can Be Sorted,https://leetcode.com/problems/find-if-array-can-be-sorted/,Medium,Greedy segregate by set-bit count
LeetCode,Array Greedy,2905. Find Indices With Index and Value Difference II,https://leetcode.com/problems/find-indices-with-index-and-value-difference-ii/,Medium,Greedy sliding min/max tracking
LeetCode,Array Greedy,2982. Find Longest Special Substring That Occurs Thrice II,https://leetcode.com/problems/find-longest-special-substring-that-occurs-thrice-ii/,Medium,Greedy frequency tracking per character
LeetCode,Array Greedy,3316. Find Maximum Removals From Source String,https://leetcode.com/problems/find-maximum-removals-from-source-string/,Medium,Greedy matching/two-pointer
