Platform,Category,Problem Name,URL,Difficulty,Key Concept
Codeforces,greedy,2217D. Flip the Bit (Hard Version),https://codeforces.com/problemset/problem/2217/D,Medium (1900),"greedy, implementation, math"
Codeforces,chinese remainder theorem,2217C. Grid Covering,https://codeforces.com/problemset/problem/2217/C,Medium (1300),"chinese remainder theorem, math, number theory"
Codeforces,greedy,2217B. Flip the Bit (Easy Version),https://codeforces.com/problemset/problem/2217/B,Easy (1000),"greedy, implementation"
Codeforces,math,2217A. The Equalizer,https://codeforces.com/problemset/problem/2217/A,Easy (800),math
Codeforces,greedy,2216B. THU Packing Puzzle,https://codeforces.com/problemset/problem/2216/B,Medium (1300),greedy
Codeforces,greedy,2216A. Course Wishes,https://codeforces.com/problemset/problem/2216/A,Easy (900),greedy
Codeforces,trees,2215G. Maze,https://codeforces.com/problemset/problem/2215/G,Hard (3500),trees
Codeforces,games,2215F. Research,https://codeforces.com/problemset/problem/2215/F,Hard (3500),games
Codeforces,constructive algorithms,2215E. Star Map,https://codeforces.com/problemset/problem/2215/E,Hard (2700),"constructive algorithms, data structures, geometry, greedy, sortings"
Codeforces,bitmasks,"2215D. EXPloration, EXPloitation, and Gain Some EXPerience!",https://codeforces.com/problemset/problem/2215/D,Hard (2800),"bitmasks, brute force, dp, greedy, implementation"
Codeforces,bitmasks,2215C. Oriented Journey,https://codeforces.com/problemset/problem/2215/C,Hard (2200),"bitmasks, brute force, communication, constructive algorithms, graphs, interactive, trees"
Codeforces,binary search,2215B. RReeppeettiittiioonn,https://codeforces.com/problemset/problem/2215/B,Hard (2000),"binary search, brute force, implementation, math, number theory"
Codeforces,constructive algorithms,2215A. Interval Mod,https://codeforces.com/problemset/problem/2215/A,Medium (1700),"constructive algorithms, dp, greedy, math"
Codeforces,*special,2214J. Special Problem,https://codeforces.com/problemset/problem/2214/J,N/A,"*special, brute force, games, interactive"
Codeforces,*special,2214I. You Are a Robot,https://codeforces.com/problemset/problem/2214/I,N/A,*special
Codeforces,*special,2214H. Double Vision,https://codeforces.com/problemset/problem/2214/H,N/A,*special
Codeforces,*special,2214G. Anomaly,https://codeforces.com/problemset/problem/2214/G,N/A,"*special, communication"
Codeforces,*special,2214F. Numbers,https://codeforces.com/problemset/problem/2214/F,N/A,*special
Codeforces,*special,2214E. Shortest Paths,https://codeforces.com/problemset/problem/2214/E,N/A,"*special, shortest paths"
Codeforces,*special,2214D. Neural Feud,https://codeforces.com/problemset/problem/2214/D,N/A,"*special, strings"
Codeforces,*special,2214C. And?,https://codeforces.com/problemset/problem/2214/C,N/A,"*special, bitmasks"
Codeforces,*special,2214B. Are You Smiling?,https://codeforces.com/problemset/problem/2214/B,N/A,"*special, strings"
Codeforces,*special,2214A. Odd One Out,https://codeforces.com/problemset/problem/2214/A,N/A,"*special, graph matchings, implementation"
Codeforces,General,2211H. Median Deletion,https://codeforces.com/problemset/problem/2211/H,Hard (3500),N/A
Codeforces,constructive algorithms,2211G. Rational Bubble Sort,https://codeforces.com/problemset/problem/2211/G,Hard (2900),"constructive algorithms, geometry, greedy"
Codeforces,combinatorics,2211F. Learning Binary Search,https://codeforces.com/problemset/problem/2211/F,Hard (2400),"combinatorics, divide and conquer, dp, math"
Codeforces,brute force,2211E. Minimum Path Cover,https://codeforces.com/problemset/problem/2211/E,Hard (2500),"brute force, dp, greedy, interactive, math, number theory, trees"
Codeforces,bitmasks,2211D. AND-array,https://codeforces.com/problemset/problem/2211/D,Medium (1900),"bitmasks, combinatorics, math"
Codeforces,constructive algorithms,2211C2. Equal Multisets (Hard Version),https://codeforces.com/problemset/problem/2211/C2,Medium (1800),"constructive algorithms, dsu, greedy"
Codeforces,binary search,2211C1. Equal Multisets (Easy Version),https://codeforces.com/problemset/problem/2211/C1,Medium (1300),"binary search, brute force, greedy, two pointers"
Codeforces,constructive algorithms,2211B. Mickey Mouse Constructive,https://codeforces.com/problemset/problem/2211/B,Easy (1100),"constructive algorithms, dp, greedy, math"
Codeforces,implementation,2211A. Antimedian Deletion,https://codeforces.com/problemset/problem/2211/A,Easy (800),"implementation, math"
Codeforces,binary search,2210F. A Simple Problem,https://codeforces.com/problemset/problem/2210/F,Hard (2700),"binary search, data structures, greedy, math, trees"
Codeforces,constructive algorithms,2210E. Binary Strings are Simple?,https://codeforces.com/problemset/problem/2210/E,Hard (2700),"constructive algorithms, implementation, interactive, number theory"
Codeforces,constructive algorithms,2210D. A Simple RBS Problem,https://codeforces.com/problemset/problem/2210/D,Hard (2100),"constructive algorithms, math, strings, trees"
Codeforces,dp,2210C2. A Simple GCD Problem (Hard Version),https://codeforces.com/problemset/problem/2210/C2,Hard (2100),"dp, greedy, number theory"
Codeforces,greedy,2210C1. A Simple GCD Problem (Easy Version),https://codeforces.com/problemset/problem/2210/C1,Easy (1200),"greedy, number theory"
Codeforces,data structures,2210B. Simply Sitting on Chairs,https://codeforces.com/problemset/problem/2210/B,Easy (900),"data structures, greedy"
Codeforces,constructive algorithms,2210A. A Simple Sequence,https://codeforces.com/problemset/problem/2210/A,Easy (800),"constructive algorithms, dp, greedy, number theory"
Codeforces,data structures,2209F. Dynamic Values And Maximum Sum,https://codeforces.com/problemset/problem/2209/F,Hard (2700),"data structures, greedy, implementation, trees"
Codeforces,brute force,2209E. A Trivial String Problem,https://codeforces.com/problemset/problem/2209/E,Hard (2200),"brute force, dp, hashing, string suffix structures, strings"
Codeforces,constructive algorithms,2209D. Ghostfires,https://codeforces.com/problemset/problem/2209/D,Medium (1800),"constructive algorithms, greedy"
Codeforces,constructive algorithms,2209C. Find the Zero,https://codeforces.com/problemset/problem/2209/C,Medium (1400),"constructive algorithms, interactive"
Codeforces,greedy,2209B. Array,https://codeforces.com/problemset/problem/2209/B,Easy (900),greedy
Codeforces,greedy,2209A. Flip Flops,https://codeforces.com/problemset/problem/2209/A,Easy (800),greedy
Codeforces,combinatorics,2208E. Counting Cute Arrays,https://codeforces.com/problemset/problem/2208/E,Hard (2700),"combinatorics, dp"
Codeforces,dfs and similar,2208D2. Tree Orientation (Hard Version),https://codeforces.com/problemset/problem/2208/D2,Hard (2200),"dfs and similar, dsu, graphs, greedy, sortings, trees"
Codeforces,constructive algorithms,2208D1. Tree Orientation (Easy Version),https://codeforces.com/problemset/problem/2208/D1,Medium (1800),"constructive algorithms, dfs and similar, dsu, graphs, greedy, matrices, trees"
Codeforces,dp,2208C. Stamina and Tasks,https://codeforces.com/problemset/problem/2208/C,Medium (1300),"dp, greedy, math"
Codeforces,brute force,2208B. Cyclists,https://codeforces.com/problemset/problem/2208/B,Easy (1100),"brute force, games, greedy, implementation, math, sortings"
Codeforces,constructive algorithms,2208A. Bingo Candies,https://codeforces.com/problemset/problem/2208/A,Easy (800),"constructive algorithms, math"
Codeforces,constructive algorithms,2207H3. Bowser's Castle (Hard Version),https://codeforces.com/problemset/problem/2207/H3,N/A,"constructive algorithms, divide and conquer, interactive, trees, two pointers"
Codeforces,constructive algorithms,2207H2. Bowser's Castle (Medium Version),https://codeforces.com/problemset/problem/2207/H2,N/A,"constructive algorithms, divide and conquer, interactive, trees, two pointers"
Codeforces,binary search,2207H1. Bowser's Castle (Easy Version),https://codeforces.com/problemset/problem/2207/H1,N/A,"binary search, constructive algorithms, divide and conquer, greedy, interactive, trees"
Codeforces,constructive algorithms,2207G. Toothless,https://codeforces.com/problemset/problem/2207/G,Hard (3300),"constructive algorithms, dfs and similar, dsu"
Codeforces,binary search,2207F. Hanabi,https://codeforces.com/problemset/problem/2207/F,Hard (2900),"binary search, data structures, dp, dsu, flows, graph matchings, graphs, greedy"
Codeforces,combinatorics,2207E2. N-MEX (Counting Version),https://codeforces.com/problemset/problem/2207/E2,Hard (2400),"combinatorics, constructive algorithms, math"
Codeforces,constructive algorithms,2207E1. N-MEX (Constructive Version),https://codeforces.com/problemset/problem/2207/E1,Hard (2100),"constructive algorithms, greedy"
Codeforces,dfs and similar,2207D. Boxed Like a Fish,https://codeforces.com/problemset/problem/2207/D,Hard (2200),"dfs and similar, dp, games, shortest paths, trees"
Codeforces,data structures,2207C. Where's My Water?,https://codeforces.com/problemset/problem/2207/C,Medium (1600),"data structures, divide and conquer, dp, math"
Codeforces,games,2207B. One Night At Freddy's,https://codeforces.com/problemset/problem/2207/B,Medium (1600),"games, greedy, sortings"
Codeforces,greedy,2207A. 1-1,https://codeforces.com/problemset/problem/2207/A,Easy (800),"greedy, strings"
Codeforces,General,2206M. Deformed Balance,https://codeforces.com/problemset/problem/2206/M,Hard (2900),N/A
Codeforces,General,2206L. Onion,https://codeforces.com/problemset/problem/2206/L,Hard (3500),N/A
Codeforces,binary search,2206K. Time Display Stickers,https://codeforces.com/problemset/problem/2206/K,Medium (1300),binary search
Codeforces,math,2206J. Worldwide Playlist,https://codeforces.com/problemset/problem/2206/J,Medium (1700),math
Codeforces,combinatorics,2206I. Growth Factor,https://codeforces.com/problemset/problem/2206/I,Hard (2900),"combinatorics, dp, math, number theory"
Codeforces,number theory,2206H. Reflect Sort,https://codeforces.com/problemset/problem/2206/H,Medium (1800),number theory
Codeforces,graphs,2206G. Extra Transition,https://codeforces.com/problemset/problem/2206/G,Hard (3100),graphs
Codeforces,fft,2206F. Minesweeper String,https://codeforces.com/problemset/problem/2206/F,Hard (2400),"fft, number theory"
Codeforces,data structures,2206E. Parallel Sums,https://codeforces.com/problemset/problem/2206/E,Hard (2500),"data structures, geometry"
Codeforces,data structures,2206D. Christmas Tree Un-decoration,https://codeforces.com/problemset/problem/2206/D,Hard (2600),"data structures, dp, trees"
Codeforces,dfs and similar,2206C. Upside Down Dijkstra,https://codeforces.com/problemset/problem/2206/C,Hard (2200),dfs and similar
Codeforces,binary search,2206B. Subtree Removal Game,https://codeforces.com/problemset/problem/2206/B,Hard (2500),"binary search, games, trees"
Codeforces,interactive,2206A. Compare Suffixes,https://codeforces.com/problemset/problem/2206/A,Hard (3500),interactive
Codeforces,bitmasks,2205G. Simons and Diophantus Equation,https://codeforces.com/problemset/problem/2205/G,Hard (3000),"bitmasks, brute force, data structures, math, number theory"
Codeforces,constructive algorithms,2205F. Simons and Reconstructing His Roads,https://codeforces.com/problemset/problem/2205/F,Hard (2400),"constructive algorithms, data structures, dsu, graphs"
Codeforces,combinatorics,2205E. Simons and Dividing the Rhythm,https://codeforces.com/problemset/problem/2205/E,Hard (2100),"combinatorics, data structures, dp, dsu, math, string suffix structures, strings"
Codeforces,data structures,2205D. Simons and Beating Peaks,https://codeforces.com/problemset/problem/2205/D,Medium (1700),"data structures, divide and conquer, dp, greedy, implementation, trees"
Codeforces,greedy,2205C. Simons and Posting Blogs,https://codeforces.com/problemset/problem/2205/C,Medium (1500),"greedy, sortings"
Codeforces,implementation,2205B. Simons and Cakes for Success,https://codeforces.com/problemset/problem/2205/B,Easy (800),"implementation, math"
Codeforces,brute force,2205A. Simons and Making It Beautiful,https://codeforces.com/problemset/problem/2205/A,Easy (800),"brute force, constructive algorithms"
Codeforces,dp,2204G. Grid Path,https://codeforces.com/problemset/problem/2204/G,Hard (2700),"dp, graphs, matrices"
Codeforces,binary search,2204F. Sum of Fractions,https://codeforces.com/problemset/problem/2204/F,Hard (2200),"binary search, brute force, combinatorics, data structures, greedy, math, number theory, two pointers"
Codeforces,brute force,2204E. Sum of Digits (and Again),https://codeforces.com/problemset/problem/2204/E,Medium (1800),"brute force, constructive algorithms, math"
Codeforces,constructive algorithms,2204D. Alternating Path,https://codeforces.com/problemset/problem/2204/D,Medium (1400),"constructive algorithms, dfs and similar, graph matchings, graphs"
Codeforces,math,2204C. Spring,https://codeforces.com/problemset/problem/2204/C,Easy (1000),"math, number theory"
Codeforces,greedy,2204B. Right Maximum,https://codeforces.com/problemset/problem/2204/B,Easy (800),greedy
Codeforces,brute force,2204A. Passing the Ball,https://codeforces.com/problemset/problem/2204/A,Easy (800),"brute force, implementation"
Codeforces,binary search,2203F. Binary Search with One Swap,https://codeforces.com/problemset/problem/2203/F,Hard (2600),"binary search, divide and conquer, dp, hashing, math, two pointers"
Codeforces,binary search,2203E. Probabilistic Card Game,https://codeforces.com/problemset/problem/2203/E,Hard (2200),"binary search, data structures, games, greedy, math, ternary search"
Codeforces,brute force,2203D. Divisibility Game,https://codeforces.com/problemset/problem/2203/D,Medium (1700),"brute force, games, greedy, number theory"
Codeforces,binary search,2203C. Test Generator,https://codeforces.com/problemset/problem/2203/C,Medium (1500),"binary search, bitmasks, greedy, math"
Codeforces,bitmasks,2203B. Beautiful Numbers,https://codeforces.com/problemset/problem/2203/B,Easy (1000),"bitmasks, dp, fft, greedy, math"
Codeforces,math,2203A. Towers of Boxes,https://codeforces.com/problemset/problem/2203/A,Easy (800),math
Codeforces,data structures,2202G1. Monotone Monochrome Matrices (Easy Version),https://codeforces.com/problemset/problem/2202/G1,Hard (2500),data structures
Codeforces,dp,2202B. ABAB Construction,https://codeforces.com/problemset/problem/2202/B,Easy (1200),"dp, greedy, implementation"
Codeforces,math,2202A. Parkour Design,https://codeforces.com/problemset/problem/2202/A,Easy (800),math
Codeforces,constructive algorithms,2201G. Codeforces Heuristic Contest 1001,https://codeforces.com/problemset/problem/2201/G,Hard (3500),constructive algorithms
Codeforces,constructive algorithms,2201F2. Monotone Monochrome Matrices (Hard Version),https://codeforces.com/problemset/problem/2201/F2,Hard (2800),"constructive algorithms, data structures, hashing, math"
Codeforces,data structures,2201F1. Monotone Monochrome Matrices (Medium Version),https://codeforces.com/problemset/problem/2201/F1,Hard (2900),"data structures, hashing"
Codeforces,fft,2201E. ABBA Counting,https://codeforces.com/problemset/problem/2201/E,Hard (2900),"fft, math, number theory, strings"
Codeforces,data structures,2201D. Binary Not Search and Queries,https://codeforces.com/problemset/problem/2201/D,Hard (2500),"data structures, greedy, implementation"
Codeforces,combinatorics,2201C. Rigged Bracket Sequence,https://codeforces.com/problemset/problem/2201/C,Hard (2000),"combinatorics, dp, greedy"
Codeforces,constructive algorithms,2201B. Recollect Numbers,https://codeforces.com/problemset/problem/2201/B,Medium (1700),constructive algorithms
Codeforces,data structures,2201A2. Lost Civilization (Hard Version),https://codeforces.com/problemset/problem/2201/A2,Medium (1700),"data structures, dp"
Codeforces,data structures,2201A1. Lost Civilization (Easy Version),https://codeforces.com/problemset/problem/2201/A1,Medium (1300),data structures
Codeforces,divide and conquer,2200H. Six Seven,https://codeforces.com/problemset/problem/2200/H,Hard (2600),"divide and conquer, math, number theory, strings, trees"
Codeforces,combinatorics,2200G. Operation Permutation,https://codeforces.com/problemset/problem/2200/G,Hard (2200),"combinatorics, dp, math, probabilities"
Codeforces,brute force,2200F. Mooclear Reactor 2,https://codeforces.com/problemset/problem/2200/F,Medium (1900),"brute force, data structures, greedy, implementation, sortings"
Codeforces,games,2200E. Divisive Battle,https://codeforces.com/problemset/problem/2200/E,Medium (1500),"games, greedy, math, number theory"
Codeforces,greedy,2200D. Portal,https://codeforces.com/problemset/problem/2200/D,Medium (1300),"greedy, sortings"
Codeforces,brute force,2200C. Specialty String,https://codeforces.com/problemset/problem/2200/C,Easy (900),"brute force, greedy, strings"
Codeforces,bitmasks,2200B. Deletion Sort,https://codeforces.com/problemset/problem/2200/B,Easy (800),"bitmasks, brute force, greedy, sortings"
Codeforces,greedy,2200A. Eating Game,https://codeforces.com/problemset/problem/2200/A,Easy (800),greedy
Codeforces,*special,2199I. Strange Process,https://codeforces.com/problemset/problem/2199/I,Hard (3000),*special
Codeforces,*special,2199H. Sum of MEX,https://codeforces.com/problemset/problem/2199/H,Hard (2300),"*special, combinatorics, data structures, dp, math"
Codeforces,*special,2199G. Jammer,https://codeforces.com/problemset/problem/2199/G,Hard (2500),"*special, math"
Codeforces,*special,2199F. Self-Produced Sequences,https://codeforces.com/problemset/problem/2199/F,Hard (2000),"*special, combinatorics, math"
Codeforces,*special,2199E. Supersequence,https://codeforces.com/problemset/problem/2199/E,Hard (2100),"*special, binary search, greedy"
Codeforces,*special,2199D. Two Arrays,https://codeforces.com/problemset/problem/2199/D,Medium (1800),"*special, math"
Codeforces,*special,2199C. Minesweeper,https://codeforces.com/problemset/problem/2199/C,Medium (1600),"*special, constructive algorithms, greedy"
Codeforces,*special,2199B. Two Towers,https://codeforces.com/problemset/problem/2199/B,Medium (1400),"*special, greedy, math"
Codeforces,*special,2199A. Game,https://codeforces.com/problemset/problem/2199/A,Easy (1000),*special
Codeforces,implementation,2197B. Array and Permutation,https://codeforces.com/problemset/problem/2197/B,Easy (1100),"implementation, schedules, sortings, two pointers"
Codeforces,binary search,2197A. Friendly Numbers,https://codeforces.com/problemset/problem/2197/A,Easy (800),"binary search, brute force, expression parsing, math, schedules"
Codeforces,brute force,2196F. Indivisible,https://codeforces.com/problemset/problem/2196/F,Hard (3300),"brute force, constructive algorithms, graphs"
Codeforces,binary search,2196E2. Fuzzy Concatenation (Hard version),https://codeforces.com/problemset/problem/2196/E2,Hard (3000),"binary search, bitmasks, data structures, dp, greedy, string suffix structures"
Codeforces,binary search,2196E1. Fuzzy Concatenation (Easy Version),https://codeforces.com/problemset/problem/2196/E1,Hard (2900),"binary search, bitmasks, brute force, data structures, greedy, string suffix structures"
Codeforces,data structures,2196D. Double Bracket Sequence,https://codeforces.com/problemset/problem/2196/D,Hard (2500),"data structures, dp, expression parsing, flows, greedy, strings"
Codeforces,combinatorics,2196C2. Interactive Graph (Hard Version),https://codeforces.com/problemset/problem/2196/C2,Hard (2000),"combinatorics, dfs and similar, dp, graphs, interactive"
Codeforces,binary search,2196C1. Interactive Graph (Simple Version),https://codeforces.com/problemset/problem/2196/C1,Medium (1800),"binary search, combinatorics, dfs and similar, dp, graphs, interactive"
Codeforces,brute force,2196B. Another Problem about Beautiful Pairs,https://codeforces.com/problemset/problem/2196/B,Medium (1600),"brute force, math, two pointers"
Codeforces,games,2196A. Game with a Fraction,https://codeforces.com/problemset/problem/2196/A,Easy (1200),"games, math"
Codeforces,brute force,2195H. Codeforces Heuristic Contest 001,https://codeforces.com/problemset/problem/2195/H,Hard (2400),"brute force, constructive algorithms, geometry, implementation"
Codeforces,binary search,2195G. Idiot First Search and Queries,https://codeforces.com/problemset/problem/2195/G,Hard (2300),"binary search, data structures, dp, graphs, trees"
Codeforces,dp,2195F. Parabola Independence,https://codeforces.com/problemset/problem/2195/F,Hard (2000),"dp, graphs, greedy, math, sortings"
Codeforces,dfs and similar,2195E. Idiot First Search,https://codeforces.com/problemset/problem/2195/E,Medium (1500),"dfs and similar, dp, trees"
Codeforces,math,2195D. Absolute Cinema,https://codeforces.com/problemset/problem/2195/D,Medium (1300),math
Codeforces,dp,2195C. Dice Roll Sequence,https://codeforces.com/problemset/problem/2195/C,Easy (1100),"dp, greedy"
Codeforces,implementation,2195B. Heapify 1,https://codeforces.com/problemset/problem/2195/B,Easy (900),"implementation, sortings"
Codeforces,math,2195A. Sieve of Erato67henes,https://codeforces.com/problemset/problem/2195/A,Easy (800),"math, number theory"
Codeforces,bitmasks,2194F2. Again Trees... (hard version),https://codeforces.com/problemset/problem/2194/F2,Hard (3000),"bitmasks, data structures, dfs and similar, dp, fft, trees"
Codeforces,bitmasks,2194F1. Again Trees... (Easy Version),https://codeforces.com/problemset/problem/2194/F1,Hard (2300),"bitmasks, dfs and similar, dp, trees"
Codeforces,dp,2194E. The Turtle Strikes Back,https://codeforces.com/problemset/problem/2194/E,Hard (2000),"dp, graphs, greedy, implementation"
Codeforces,constructive algorithms,2194D. Table Cut,https://codeforces.com/problemset/problem/2194/D,Medium (1600),"constructive algorithms, greedy, implementation"
Codeforces,bitmasks,2194C. Secret message,https://codeforces.com/problemset/problem/2194/C,Medium (1300),"bitmasks, brute force, dp, math, number theory"
Codeforces,greedy,2194B. Offshores,https://codeforces.com/problemset/problem/2194/B,Easy (1000),"greedy, implementation, math"
Codeforces,greedy,2194A. Lawn Mower,https://codeforces.com/problemset/problem/2194/A,Easy (800),"greedy, math"
Codeforces,dfs and similar,2193H. Remove the Grail Tree,https://codeforces.com/problemset/problem/2193/H,Hard (2400),"dfs and similar, dp, graphs, greedy, implementation, trees"
Codeforces,dfs and similar,2193G. Paths in a Tree,https://codeforces.com/problemset/problem/2193/G,Hard (2100),"dfs and similar, interactive, sortings, trees"
